Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.415,MED134_09581,VBIDokDon50125_0415,,"Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)",PATRIC,"Pyrimidine metabolism","dUTP diphosphatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2359,MED134_04714,VBIDokDon50125_2359,,"Naringenin-chalcone synthase (EC 2.3.1.74)",PATRIC,"Flavonoid biosynthesis","Naringenin-chalcone synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2057,MED134_03174,VBIDokDon50125_2057,,"O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)",PATRIC,"Cysteine and methionine metabolism","Cystathionine gamma-synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1874,MED134_02240,VBIDokDon50125_1874,,"ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)",PATRIC,"Nicotinate and nicotinamide metabolism","Nicotinamide-nucleotide amidase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.555,MED134_10276,VBIDokDon50125_0555,,"Alanine dehydrogenase (EC 1.4.1.1)",PATRIC,"Alanine, aspartate and glutamate metabolism","Alanine dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1059,MED134_12866,VBIDokDon50125_1059,,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)",PATRIC,"Carbon fixation in photosynthetic organisms","Ribulose-phosphate 3-epimerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.645,MED134_10750,VBIDokDon50125_0645,,"Fructokinase (EC 2.7.1.4)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Fructokinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1121,MED134_13201,VBIDokDon50125_1121,coaD,"Phosphopantetheine adenylyltransferase (EC 2.7.7.3)",PATRIC,"Pantothenate and CoA biosynthesis","Pantetheine-phosphate adenylyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2386,MED134_04844,VBIDokDon50125_2386,,"3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG",PATRIC,"Fatty acid biosynthesis","3-oxoacyl-[acyl-carrier-protein] reductase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1028,MED134_12711,VBIDokDon50125_1028,,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)",PATRIC,"Peptidoglycan biosynthesis","Phospho-N-acetylmuramoyl-pentapeptide-transferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2160,MED134_03699,VBIDokDon50125_2160,,"DNA polymerase III delta subunit (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.500,MED134_10001,VBIDokDon50125_0500,,"Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)",PATRIC,"Glycine, serine and threonine metabolism","Aspartate-semialdehyde dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.750,MED134_11291,VBIDokDon50125_0750,,"Phophatidylinositol-4-phosphate 5-kinase (EC 2.7.1.68)",PATRIC,"Phosphatidylinositol signaling system","1-phosphatidylinositol-4-phosphate 5-kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2265,MED134_04234,VBIDokDon50125_2265,,"Transaldolase (EC 2.2.1.2)",PATRIC,"Pentose phosphate pathway","Transaldolase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.130,MED134_08066,VBIDokDon50125_0130,,"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)",PATRIC,"Alanine, aspartate and glutamate metabolism","Glutamine--fructose-6-phosphate transaminase (isomerizing)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1869,MED134_02210,VBIDokDon50125_1869,,"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)",PATRIC,"Valine, leucine and isoleucine degradation","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.896,MED134_12026,VBIDokDon50125_0896,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 4-epimerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1239,MED134_13796,VBIDokDon50125_1239,,"Nucleoside diphosphate kinase (EC 2.7.4.6)",PATRIC,"Pyrimidine metabolism","Nucleoside-diphosphate kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2393,MED134_04879,VBIDokDon50125_2393,,"Histidinol dehydrogenase (EC 1.1.1.23)",PATRIC,"Histidine metabolism","Histidinol dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1050,MED134_12821,VBIDokDon50125_1050,,"Serine acetyltransferase (EC 2.3.1.30)",PATRIC,"Cysteine and methionine metabolism","Serine O-acetyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.345,MED134_09211,VBIDokDon50125_0345,,"Ribose-5-phosphate isomerase B (EC 5.3.1.6)",PATRIC,"Carbon fixation in photosynthetic organisms","Ribose-5-phosphate isomerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.313,MED134_09046,VBIDokDon50125_0313,,"Pyruvate kinase (EC 2.7.1.40)",PATRIC,"Carbon fixation in photosynthetic organisms","Pyruvate kinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.879,MED134_11946,VBIDokDon50125_0879,,"Argininosuccinate lyase (EC 4.3.2.1)",PATRIC,"Alanine, aspartate and glutamate metabolism","Argininosuccinate lyase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1464,MED134_00145,VBIDokDon50125_1464,,"Inorganic pyrophosphatase (EC 3.6.1.1)",PATRIC,"Oxidative phosphorylation","Inorganic diphosphatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2691,MED134_06419,VBIDokDon50125_2691,,"Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR",PATRIC,"Pyrimidine metabolism","Uracil phosphoribosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1853,MED134_02130,VBIDokDon50125_1853,,"Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",PATRIC,"Fatty acid biosynthesis","Enoyl-[acyl-carrier-protein] reductase (NADH)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.12,MED134_07466,VBIDokDon50125_0012,,"Geranylgeranyl diphosphate synthase (EC 2.5.1.29)",PATRIC,"Terpenoid backbone biosynthesis","Geranylgeranyl diphosphate synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1095,MED134_13061,VBIDokDon50125_1095,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Galactose metabolism","UDP-glucose 4-epimerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1130,MED134_13251,VBIDokDon50125_1130,,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2748,MED134_06709,VBIDokDon50125_2748,,"Mannose-6-phosphate isomerase (EC 5.3.1.8)",PATRIC,"Fructose and mannose metabolism","Mannose-6-phosphate isomerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.293,MED134_08946,VBIDokDon50125_0293,,"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-2,3-diacylglucosamine diphosphatase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.409,MED134_09551,VBIDokDon50125_0409,,"ATP synthase alpha chain (EC 3.6.3.14)",PATRIC,"Photosynthesis","H(+)-transporting two-sector ATPase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2855,MED134_07239,VBIDokDon50125_2855,,"Alkaline phosphatase (EC 3.1.3.1)",PATRIC,"Folate biosynthesis","Alkaline phosphatase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.834,MED134_11716,VBIDokDon50125_0834,,"3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (EC 1.17.1.7) / 2-oxepin-2(3H)-ylideneacetyl-CoA hydrolase (EC 3.3.2.12)",PATRIC,"Phenylalanine metabolism","Transferred entry: 1.2.1.91"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.66,MED134_07736,VBIDokDon50125_0066,,"Methylmalonyl-CoA mutase small subunit, MutA (EC 5.4.99.2)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Methylmalonyl-CoA mutase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2619,MED134_06034,VBIDokDon50125_2619,,"UDP-N-acetyl-D-glucosamine 6-dehydrogenase (EC 1.1.1.136)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetylglucosamine 6-dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2674,MED134_06329,VBIDokDon50125_2674,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)",PATRIC,"Glycolysis / Gluconeogenesis","Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.631,MED134_10680,VBIDokDon50125_0631,,"Alginate lyase precursor (EC 4.2.2.3)",PATRIC,"Fructose and mannose metabolism","Poly(beta-D-mannuronate) lyase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.83,MED134_07821,VBIDokDon50125_0083,,"4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)",PATRIC,"Phenylalanine metabolism","4-hydroxyphenylpyruvate dioxygenase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2140,MED134_03584,VBIDokDon50125_2140,,"Formyltetrahydrofolate deformylase (EC 3.5.1.10)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Formyltetrahydrofolate deformylase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1786,MED134_01800,VBIDokDon50125_1786,,"Hexaprenyl diphosphate synthase (farnesyl-diphosphate specific) (EC 2.5.1.83)",PATRIC,"Terpenoid backbone biosynthesis","Hexaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2732,MED134_06629,VBIDokDon50125_2732,,"Adenine phosphoribosyltransferase (EC 2.4.2.7)",PATRIC,"Purine metabolism","Adenine phosphoribosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.37,MED134_07591,VBIDokDon50125_0037,,"Undecaprenyl diphosphate synthase (EC 2.5.1.31)",PATRIC,"Terpenoid backbone biosynthesis","Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2706,MED134_06494,VBIDokDon50125_2706,,"DNA polymerase III subunits gamma and tau (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.410,MED134_09556,VBIDokDon50125_0410,,"ATP synthase gamma chain (EC 3.6.3.14)",PATRIC,"Photosynthesis","H(+)-transporting two-sector ATPase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1432,MED134_14792,VBIDokDon50125_1432,,"Cystathionine beta-synthase (EC 4.2.1.22)",PATRIC,"Glycine, serine and threonine metabolism","Cystathionine beta-synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.120,MED134_08011,VBIDokDon50125_0120,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",PATRIC,"Biotin metabolism","Beta-ketoacyl-[acyl-carrier-protein] synthase II"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2133,MED134_03549,VBIDokDon50125_2133,,"Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)",PATRIC,"Purine metabolism","Phosphoribosylformylglycinamidine cyclo-ligase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.365,MED134_09326,VBIDokDon50125_0365,,"Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-)",PATRIC,"Ascorbate and aldarate metabolism","Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds."
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2620,MED134_06039,VBIDokDon50125_2620,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Galactose metabolism","UDP-glucose 4-epimerase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2483,MED134_05334,VBIDokDon50125_2483,folE,"GTP cyclohydrolase I (EC 3.5.4.16) type 1",PATRIC,"Folate biosynthesis","GTP cyclohydrolase I"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1190,MED134_13551,VBIDokDon50125_1190,,"Tyrosine-protein kinase (EC 2.7.10.2)",PATRIC,"T cell receptor signaling pathway","Non-specific protein-tyrosine kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1782,MED134_01780,VBIDokDon50125_1782,,"Isocitrate lyase (EC 4.1.3.1)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Isocitrate lyase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.857,MED134_11836,VBIDokDon50125_0857,,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",PATRIC,"Aminoacyl-tRNA biosynthesis","Lysine--tRNA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2325,MED134_04539,VBIDokDon50125_2325,,"Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)",PATRIC,"Purine metabolism","Adenylosuccinate lyase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1939,MED134_02570,VBIDokDon50125_1939,,"Acetolactate synthase large subunit (EC 2.2.1.6)",PATRIC,"Valine, leucine and isoleucine biosynthesis","Acetolactate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2383,MED134_04829,VBIDokDon50125_2383,,"UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1482,MED134_00235,VBIDokDon50125_1482,,"Homoserine O-acetyltransferase (EC 2.3.1.31)",PATRIC,"Cysteine and methionine metabolism","Homoserine O-acetyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1792,MED134_01830,VBIDokDon50125_1792,ubiE,"Demethylmenaquinone methyltransferase (EC 2.1.1.163)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","Demethylmenaquinone methyltransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.722,MED134_11135,VBIDokDon50125_0722,,"Aspartokinase (EC 2.7.2.4)",PATRIC,"Cysteine and methionine metabolism","Aspartate kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2686,MED134_06394,VBIDokDon50125_2686,,"Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)",PATRIC,"Vitamin B6 metabolism","Pyridoxal 5'-phosphate synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1408,MED134_14677,VBIDokDon50125_1408,,"Arylsulfatase (EC 3.1.6.1)",PATRIC,"Sphingolipid metabolism","Arylsulfatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1640,MED134_01015,VBIDokDon50125_1640,,"Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.717,MED134_11110,VBIDokDon50125_0717,,"Thiamine-monophosphate kinase (EC 2.7.4.16)",PATRIC,"Thiamine metabolism","Thiamine-phosphate kinase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.511,MED134_10056,VBIDokDon50125_0511,,"Carbonic anhydrase (EC 4.2.1.1)",PATRIC,"Nitrogen metabolism","Carbonate dehydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.441,MED134_09716,VBIDokDon50125_0441,,"Hydroxypyruvate isomerase (EC 5.3.1.22)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Hydroxypyruvate isomerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.119,MED134_08006,VBIDokDon50125_0119,,"Biotin synthase (EC 2.8.1.6)",PATRIC,"Biotin metabolism","Biotin synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.48,MED134_07646,VBIDokDon50125_0048,,"Glutaryl-CoA dehydrogenase (EC 1.3.8.6)",PATRIC,"Fatty acid metabolism","Glutaryl-CoA dehydrogenase (ETF)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2380,MED134_04814,VBIDokDon50125_2380,,"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108) / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",PATRIC,"Biotin metabolism","3-hydroxyacyl-[acyl-carrier-protein] dehydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1229,MED134_13746,VBIDokDon50125_1229,,"Dihydropteroate synthase (EC 2.5.1.15)",PATRIC,"Folate biosynthesis","Dihydropteroate synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.128,MED134_08056,VBIDokDon50125_0128,,"ATP synthase epsilon chain (EC 3.6.3.14)",PATRIC,"Methane metabolism","H(+)-transporting two-sector ATPase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.488,MED134_09941,VBIDokDon50125_0488,,"Cystathionine gamma-lyase (EC 4.4.1.1)",PATRIC,"Cysteine and methionine metabolism","Cystathionine gamma-lyase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2087,MED134_03324,VBIDokDon50125_2087,,"Diaminopimelate epimerase (EC 5.1.1.7)",PATRIC,"Lysine biosynthesis","Diaminopimelate epimerase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.89,MED134_07851,VBIDokDon50125_0089,,"2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)",PATRIC,"Ascorbate and aldarate metabolism","2,5-dioxovalerate dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2615,MED134_06014,VBIDokDon50125_2615,,"dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)",PATRIC,"Polyketide sugar unit biosynthesis","dTDP-4-dehydrorhamnose reductase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.79,MED134_07801,VBIDokDon50125_0079,,"Glucose-6-phosphate isomerase (EC 5.3.1.9)",PATRIC,"Glycolysis / Gluconeogenesis","Glucose-6-phosphate isomerase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1795,MED134_01845,VBIDokDon50125_1795,,"Thioredoxin reductase (EC 1.8.1.9)",PATRIC,"Selenoamino acid metabolism","Thioredoxin-disulfide reductase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1717,MED134_01410,VBIDokDon50125_1717,,"Lipoyl synthase (EC 2.8.1.8)",PATRIC,"Lipoic acid metabolism","Lipoyl synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.504,MED134_10021,VBIDokDon50125_0504,,"Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)",PATRIC,"Glycerophospholipid metabolism","Glycerol-3-phosphate dehydrogenase (NAD(P)(+))"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.457,MED134_09791,VBIDokDon50125_0457,,"Peroxiredoxin OsmC (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2880,MED134_07369,VBIDokDon50125_2880,,"6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)",PATRIC,"Folate biosynthesis","6-pyruvoyltetrahydropterin synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1029,MED134_12716,VBIDokDon50125_1029,,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)",PATRIC,"Peptidoglycan biosynthesis","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2299,MED134_04409,VBIDokDon50125_2299,,"Polyphosphate glucokinase (EC 2.7.1.63)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Polyphosphate--glucose phosphotransferase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1184,MED134_13521,VBIDokDon50125_1184,,"ATP:Cob(I)alamin adenosyltransferase (EC 2.5.1.17)",PATRIC,"Porphyrin and chlorophyll metabolism","Cob(I)yrinic acid a,c-diamide adenosyltransferase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1856,MED134_02145,VBIDokDon50125_1856,,"Dephospho-CoA kinase (EC 2.7.1.24)",PATRIC,"Pantothenate and CoA biosynthesis","Dephospho-CoA kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1938,MED134_02565,VBIDokDon50125_1938,,"Dihydroxy-acid dehydratase (EC 4.2.1.9)",PATRIC,"Pantothenate and CoA biosynthesis","Dihydroxy-acid dehydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1324,MED134_14231,VBIDokDon50125_1324,,"Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)",PATRIC,"Pentose phosphate pathway","Glucose-6-phosphate dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1158,MED134_13386,VBIDokDon50125_1158,,"Lysine ketoglutarate reductase (EC 1.5.1.8) (LKR) / Saccharopine dehydrogenase (EC 1.5.1.9)",PATRIC,"Lysine degradation","Saccharopine dehydrogenase (NAD(+), L-glutamate-forming)"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.107,MED134_07946,VBIDokDon50125_0107,,"Acetyl-CoA synthetase (EC 6.2.1.1)",PATRIC,"Glycolysis / Gluconeogenesis","Acetate--CoA ligase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1977,MED134_02765,VBIDokDon50125_1977,,"Aminodeoxychorismate lyase (EC 4.1.3.38)",PATRIC,"Folate biosynthesis","Aminodeoxychorismate lyase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.885,MED134_11976,VBIDokDon50125_0885,,"2-isopropylmalate synthase (EC 2.3.3.13)",PATRIC,"Valine, leucine and isoleucine biosynthesis","2-isopropylmalate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1723,MED134_01440,VBIDokDon50125_1723,,"Phosphatidylserine decarboxylase (EC 4.1.1.65)",PATRIC,"Glycerophospholipid metabolism","Phosphatidylserine decarboxylase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.123,MED134_08026,VBIDokDon50125_0123,,"Dethiobiotin synthase BioD (EC 6.3.3.3)",PATRIC,"Biotin metabolism","Dethiobiotin synthase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.737,MED134_11210,VBIDokDon50125_0737,,"1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)",PATRIC,"Thiamine metabolism","1-deoxy-D-xylulose-5-phosphate synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1987,MED134_02815,VBIDokDon50125_1987,,"3-dehydroquinate dehydratase II (EC 4.2.1.10)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-dehydroquinate dehydratase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1124,MED134_13216,VBIDokDon50125_1124,,"Tryptophan synthase beta chain (EC 4.2.1.20)",PATRIC,"Glycine, serine and threonine metabolism","Tryptophan synthase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2275,MED134_04289,VBIDokDon50125_2275,,"Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)",PATRIC,"Nitrogen metabolism","Glutamate synthase (ferredoxin)"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2621,MED134_06044,VBIDokDon50125_2621,,"Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase (EC 1.16.3.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferroxidase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.1072,MED134_12936,VBIDokDon50125_1072,,"Kynureninase (EC 3.7.1.3)",PATRIC,"Tryptophan metabolism","Kynureninase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1783,MED134_01785,VBIDokDon50125_1783,,"Serine--glyoxylate aminotransferase (EC 2.6.1.45)",PATRIC,"Glycine, serine and threonine metabolism","Serine--glyoxylate transaminase"
Dokdonia donghaensis MED134,NZ_CH672388,fig|313590.6.peg.664,MED134_10845,VBIDokDon50125_0664,,"Phosphomevalonate kinase (EC 2.7.4.2)",PATRIC,"Terpenoid backbone biosynthesis","Phosphomevalonate kinase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1975,MED134_02755,VBIDokDon50125_1975,,"Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)",PATRIC,"Porphyrin and chlorophyll metabolism","Coproporphyrinogen dehydrogenase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.2118,MED134_03474,VBIDokDon50125_2118,,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II",PATRIC,"Purine metabolism","Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase"
Dokdonia donghaensis MED134,NZ_CH672389,fig|313590.6.peg.1646,MED134_01045,VBIDokDon50125_1646,,"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)",PATRIC,"Peptidoglycan biosynthesis","Serine-type D-Ala-D-Ala carboxypeptidase"
