Genome Name,Accession,PATRIC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2636,,,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 4-epimerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2639,,,,"Phytoene dehydrogenase (EC 1.14.99.-)",PATRIC,"Naphthalene and anthracene degradation","Miscellaneous (requires further characterization)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1534,,,,"NAD kinase (EC 2.7.1.23)",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(+) kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.876,,,,"Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Shikimate dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2855,,,,"Periplasmic alpha-amylase (EC 3.2.1.1)",PATRIC,"Starch and sucrose metabolism","Alpha-amylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2856,,,,"1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","1,4-dihydroxy-2-naphthoate polyprenyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.277,,,,"UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.291,,,,"Tyrosine-protein kinase (EC 2.7.10.2)",PATRIC,"T cell receptor signaling pathway","Non-specific protein-tyrosine kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1554,,,,"DEDDh 3'-5' exonuclease domain / DNA polymerase III alpha subunit (EC 2.7.7.7)",PATRIC,"Pyrimidine metabolism","DNA-directed DNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2587,,,,"Cysteine synthase (EC 2.5.1.47)",PATRIC,"Sulfur metabolism","Cysteine synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1802,,,,"Tryptophanyl-tRNA synthetase (EC 6.1.1.2)",PATRIC,"Aminoacyl-tRNA biosynthesis","Tryptophan--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.298,,,,"Biosynthetic arginine decarboxylase (EC 4.1.1.19)",PATRIC,"Arginine and proline metabolism","Arginine decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2671,,,,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27) @ Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)",PATRIC,"Folate biosynthesis","Aminodeoxychorismate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1377,,,,"3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)",PATRIC,"Cysteine and methionine metabolism","3-mercaptopyruvate sulfurtransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2417,,,,"3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)",PATRIC,"Valine, leucine and isoleucine biosynthesis","3-isopropylmalate dehydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.4,,,,"Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)",PATRIC,"Terpenoid backbone biosynthesis","Isopentenyl-diphosphate Delta-isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2221,,,,"Cysteine desulfurase (EC 2.8.1.7) => SufS",PATRIC,"Thiamine metabolism","Cysteine desulfurase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2864,,,,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",PATRIC,"Peptidoglycan biosynthesis","UDP-N-acetylglucosamine 1-carboxyvinyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1636,,,,"Pantoate--beta-alanine ligase (EC 6.3.2.1)",PATRIC,"beta-Alanine metabolism","Pantoate--beta-alanine ligase (AMP-forming)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.5,,,,"6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)",PATRIC,"Folate biosynthesis","6-pyruvoyltetrahydropterin synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2662,,,,"Phosphopantetheine adenylyltransferase (EC 2.7.7.3)",PATRIC,"Pantothenate and CoA biosynthesis","Pantetheine-phosphate adenylyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1447,,,,"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), N-terminal domain",PATRIC,"Cysteine and methionine metabolism","Methionine synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2664,,,,"Tryptophan synthase alpha chain (EC 4.2.1.20)",PATRIC,"Glycine, serine and threonine metabolism","Tryptophan synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1926,,,,"ATP synthase delta chain (EC 3.6.3.14)",PATRIC,"Photosynthesis","H(+)-transporting two-sector ATPase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.153,,,,"Adenine phosphoribosyltransferase (EC 2.4.2.7)",PATRIC,"Purine metabolism","Adenine phosphoribosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.458,,,,"Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)",PATRIC,"Nicotinate and nicotinamide metabolism","Nicotinate-nucleotide diphosphorylase (carboxylating)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2767,,,,"Triosephosphate isomerase (EC 5.3.1.1)",PATRIC,"Glycolysis / Gluconeogenesis","Triose-phosphate isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1928,,,,"ATP synthase gamma chain (EC 3.6.3.14)",PATRIC,"Oxidative phosphorylation","H(+)-transporting two-sector ATPase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2431,,,,"Glycerol kinase (EC 2.7.1.30) / Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)",PATRIC,"Glycerolipid metabolism","Glycerol kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.404,,,,"Histidine ammonia-lyase (EC 4.3.1.3)",PATRIC,"Histidine metabolism","Histidine ammonia-lyase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1591,,,,"2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)",PATRIC,"Ascorbate and aldarate metabolism","2,5-dioxovalerate dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2913,,,,"L-allo-threonine aldolase (EC 2.1.2.1)",PATRIC,"Glycine, serine and threonine metabolism","Glycine hydroxymethyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2060,,,,"Ribosylnicotinamide kinase (EC 2.7.1.22)",PATRIC,"Nicotinate and nicotinamide metabolism","Ribosylnicotinamide kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1132,,,,"Hexaprenyl diphosphate synthase (farnesyl-diphosphate specific) (EC 2.5.1.83)",PATRIC,"Terpenoid backbone biosynthesis","Hexaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2276,,,,"Phophatidylinositol-4-phosphate 5-kinase (EC 2.7.1.68)",PATRIC,"Inositol phosphate metabolism","1-phosphatidylinositol-4-phosphate 5-kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.203,,,,"Polyphosphate kinase (EC 2.7.4.1)",PATRIC,"Oxidative phosphorylation","Polyphosphate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2816,,,,"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1196,,,,"Valyl-tRNA synthetase (EC 6.1.1.9)",PATRIC,"Aminoacyl-tRNA biosynthesis","Valine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1635,,,,"Similar to glycogen synthase (EC 2.4.1.21)",PATRIC,"Starch and sucrose metabolism","Starch synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.644,,,,"Imidazolonepropionase (EC 3.5.2.7)",PATRIC,"Histidine metabolism","Imidazolonepropionase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2024,,,,"Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)",PATRIC,"Glycerophospholipid metabolism","Glycerol-3-phosphate dehydrogenase (NAD(P)(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1828,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",PATRIC,"Biotin metabolism","Beta-ketoacyl-[acyl-carrier-protein] synthase II"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1804,,,,"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-2,3-diacylglucosamine diphosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2661,,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",PATRIC,"D-Alanine metabolism","D-alanine--D-alanine ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2270,,,,"Polymyxin resistance protein ArnC, glycosyl transferase (EC 2.4.-.-)",PATRIC,"Lipopolysaccharide biosynthesis","Glycosyltransferases"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1771,,,,"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen-III synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1126,,,,"Demethylmenaquinone methyltransferase (EC 2.1.1.163)",PATRIC,"Ubiquinone and other terpenoid-quinone biosynthesis","Demethylmenaquinone methyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2917,,,,"Cystathionine beta-synthase (EC 4.2.1.22)",PATRIC,"Cysteine and methionine metabolism","Cystathionine beta-synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2866,,,,"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",PATRIC,"Glutathione metabolism","Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2973,,,,"3-dehydroquinate synthase (EC 4.2.3.4)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-dehydroquinate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.927,,,,"3-dehydroquinate dehydratase II (EC 4.2.1.10)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","3-dehydroquinate dehydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.923,,,,"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)",PATRIC,"Starch and sucrose metabolism","Starch synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1278,,,,"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)",PATRIC,"Peptidoglycan biosynthesis","Serine-type D-Ala-D-Ala carboxypeptidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.990,,,,"Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)",PATRIC,"Valine, leucine and isoleucine degradation","Methylcrotonoyl-CoA carboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.50,,,,"3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-manno-octulosonate-8-phosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.201,,,,"Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)",PATRIC,"Vitamin B6 metabolism","Pyridoxal 5'-phosphate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.287,,,,"Probable CPS biosynthesis glycosyltransferase ",PATRIC,"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis","Transferring phosphorous-containing groups."
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1751,,,,"Cryptic haloacid dehalogenase 1 (EC 3.8.1.2)",PATRIC,"gamma-Hexachlorocyclohexane degradation","(S)-2-haloacid dehalogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2755,,,,"Glycosyl transferase, group 1 (EC 2.-.-.-)",PATRIC,"Puromycin biosynthesis","Transferases"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2393,,,,"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181)",PATRIC,"Lipoic acid metabolism","Lipoyl(octanoyl) transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2405,,,,"Argininosuccinate synthase (EC 6.3.4.5)",PATRIC,"Alanine, aspartate and glutamate metabolism","Argininosuccinate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2565,,,,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)",PATRIC,"Peptidoglycan biosynthesis","Phospho-N-acetylmuramoyl-pentapeptide-transferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1772,,,,"Uroporphyrinogen III decarboxylase (EC 4.1.1.37)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1868,,,,"Glutaminyl-tRNA synthetase (EC 6.1.1.18)",PATRIC,"Aminoacyl-tRNA biosynthesis","Glutamine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.471,,,,"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Magnesium chelatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1667,,,,"dCMP deaminase (EC 3.5.4.12)",PATRIC,"Pyrimidine metabolism","dCMP deaminase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1205,,,,"Lipoyl synthase (EC 2.8.1.8)",PATRIC,"Lipoic acid metabolism","Lipoyl synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2642,,,,"Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR",PATRIC,"Pyrimidine metabolism","Uracil phosphoribosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.894,,,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)",PATRIC,"Lysine biosynthesis","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.190,,,,"Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2)",PATRIC,"Pyrimidine metabolism","Dihydroorotate dehydrogenase (quinone)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2321,,,,"Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1976,,,,"Peroxiredoxin OsmC (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.243,,,,"Acyl carrier protein phosphodiesterase (EC 3.1.4.14)",PATRIC,"Pantothenate and CoA biosynthesis","[Acyl-carrier-protein] phosphodiesterase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2308,,,,"NADP-dependent malic enzyme (EC 1.1.1.40)",PATRIC,"Pyruvate metabolism","Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1061,,,,"Dephospho-CoA kinase (EC 2.7.1.24)",PATRIC,"Pantothenate and CoA biosynthesis","Dephospho-CoA kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2771,,,,"Dihydropteroate synthase (EC 2.5.1.15)",PATRIC,"Folate biosynthesis","Dihydropteroate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2186,,,,"Phosphomevalonate kinase (EC 2.7.4.2)",PATRIC,"Terpenoid backbone biosynthesis","Phosphomevalonate kinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2046,,,,"Serine/threonine protein phosphatase (EC 3.1.3.16)",PATRIC,"T cell receptor signaling pathway","Protein-serine/threonine phosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.394,,,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.573,,,,"Gluconokinase (EC 2.7.1.12)",PATRIC,"Pentose phosphate pathway","Gluconokinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1469,,,,"Inorganic pyrophosphatase (EC 3.6.1.1)",PATRIC,"Oxidative phosphorylation","Inorganic diphosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2018,,,,"Alanine racemase (EC 5.1.1.1)",PATRIC,"D-Alanine metabolism","Alanine racemase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2672,,,,"Anthranilate synthase, aminase component (EC 4.1.3.27)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Anthranilate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.418,,,,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.381,,,,"Chitinase (EC 3.2.1.14)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Chitinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.513,,,,"UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1158,,,,"Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)",PATRIC,"Purine metabolism","Polyribonucleotide nucleotidyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1153,,,,"Prephenate dehydratase (EC 4.2.1.51)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Prephenate dehydratase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2172,,,,"Maltose phosphorylase (EC 2.4.1.8)",PATRIC,"Starch and sucrose metabolism","Maltose phosphorylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.973,,,,"Threonine dehydratase biosynthetic (EC 4.3.1.19)",PATRIC,"Valine, leucine and isoleucine biosynthesis","Threonine ammonia-lyase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.632,,,,"Transaldolase (EC 2.2.1.2)",PATRIC,"Pentose phosphate pathway","Transaldolase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1199,,,,"Phosphatidate cytidylyltransferase (EC 2.7.7.41)",PATRIC,"Glycerophospholipid metabolism","Phosphatidate cytidylyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1875,,,,"Alkane-1 monooxygenase (EC 1.14.15.3)",PATRIC,"Fatty acid metabolism","Alkane 1-monooxygenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.922,,,,"Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Glucose-1-phosphate adenylyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.536,,,,"Naringenin-chalcone synthase (EC 2.3.1.74)",PATRIC,"Flavonoid biosynthesis","Naringenin-chalcone synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2666,,,,"Phosphoribosylanthranilate isomerase (EC 5.3.1.24)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Phosphoribosylanthranilate isomerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2298,,,,"Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1)",PATRIC,"Nitrogen metabolism","Cytochrome-c oxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.269,,,,"UDP-N-acetyl-D-glucosamine 6-dehydrogenase (EC 1.1.1.136)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetylglucosamine 6-dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2418,,,,"2-isopropylmalate synthase (EC 2.3.3.13)",PATRIC,"Valine, leucine and isoleucine biosynthesis","2-isopropylmalate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2865,,,,"Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46) periplasmic (secreted in GramPositives)",PATRIC,"Glycerophospholipid metabolism","Glycerophosphodiester phosphodiesterase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2668,,,,"Indole-3-glycerol phosphate synthase (EC 4.1.1.48)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Indole-3-glycerol-phosphate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1837,,,,"2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)",PATRIC,"Glycine, serine and threonine metabolism","Glycine C-acetyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2355,,,,"1,2-phenylacetyl-CoA epoxidase, subunit E (EC 1.14.13.149)",PATRIC,"Phenylalanine metabolism","Phenylacetyl-CoA 1,2-epoxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1833,,,,"Ribokinase (EC 2.7.1.15)",PATRIC,"Pentose phosphate pathway","Ribokinase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2906,,,,"CTP synthase (EC 6.3.4.2)",PATRIC,"Pyrimidine metabolism","CTP synthase (glutamine hydrolyzing)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1393,,,,"Asparaginyl-tRNA synthetase (EC 6.1.1.22)",PATRIC,"Aminoacyl-tRNA biosynthesis","Asparagine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1963,,,,"Undecaprenyl-diphosphatase (EC 3.6.1.27)",PATRIC,"Peptidoglycan biosynthesis","Undecaprenyl-diphosphate phosphatase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.542,,,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1007,,,,"DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",PATRIC,"Purine metabolism","DNA-directed RNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.627,,,,"Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)",PATRIC,"Aminoacyl-tRNA biosynthesis","Phenylalanine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1606,,,,"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)",PATRIC,"Thiamine metabolism","Thiamine-phosphate diphosphorylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1451,,,,"S-adenosylmethionine synthetase (EC 2.5.1.6)",PATRIC,"Cysteine and methionine metabolism","Methionine adenosyltransferase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2169,,,,"Levanase (EC 3.2.1.65)",PATRIC,"Starch and sucrose metabolism","Levanase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.608,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Methane metabolism","Phosphoglycerate dehydrogenase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.180,,,,"DNA polymerase III subunits gamma and tau (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.813,,,,"Adenylate cyclase (EC 4.6.1.1)",PATRIC,"Purine metabolism","Adenylate cyclase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2372,,,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2577,,,,"Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase (EC 1.16.3.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferroxidase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1624,,,,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)",PATRIC,"Biotin metabolism","Adenosylmethionine--8-amino-7-oxononanoate transaminase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2306,,,,"Trehalase (EC 3.2.1.28) @ Cytoplasmic trehalase (EC 3.2.1.28)",PATRIC,"Starch and sucrose metabolism","Alpha,alpha-trehalase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1927,,,,"ATP synthase alpha chain (EC 3.6.3.14)",PATRIC,"Photosynthesis","H(+)-transporting two-sector ATPase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1750,,,,"Lycopene beta-cyclase (EC 5.5.1.19)",PATRIC,"Carotenoid biosynthesis","Lycopene beta-cyclase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2079,,,,"Leucyl-tRNA synthetase (EC 6.1.1.4)",PATRIC,"Aminoacyl-tRNA biosynthesis","Leucine--tRNA ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.681,,,,"Diaminopimelate decarboxylase (EC 4.1.1.20)",PATRIC,"Lysine biosynthesis","Diaminopimelate decarboxylase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1906,,,,"Phosphoribosylamine--glycine ligase (EC 6.3.4.13)",PATRIC,"Purine metabolism","Phosphoribosylamine--glycine ligase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.727,,,,"Chorismate synthase (EC 4.2.3.5)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Chorismate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.2748,,,,"N-acetylneuraminate synthase (EC 2.5.1.56)",PATRIC,"Amino sugar and nucleotide sugar metabolism","N-acetylneuraminate synthase"
Dokdonia sp. MED134,CP009301,fig|313590.8.peg.1685,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Methane metabolism","Phosphoglycerate dehydrogenase"
