gene_id,product,subsystem,system,value
MED134_03070,phosphoglycerate mutase family protein,"['00010 Glycolysis / Gluconeogenesis [PATH:dok00010]', '00680 Methane metabolism [PATH:dok00680]', '00260 Glycine, serine and threonine metabolism [PATH:dok00260]']","['09101 Carbohydrate metabolism', '09102 Energy metabolism', '09105 Amino acid metabolism']",897.6994933807899
MED134_13756,hypothetical protein,Unspecified,Unspecified,894.2226755247777
MED134_11120,alpha/beta hydrolase,Unspecified,Unspecified,892.2152965188332
MED134_07696,two-component system response regulator,Unspecified,Unspecified,888.9543049041384
MED134_11731,phenylacetic acid degradation protein PaaY,Unspecified,Unspecified,886.0295162653447
MED134_01380,peptide-methionine (S)-S-oxide reductase,Unspecified,Unspecified,876.3459320157854
MED134_16692,putative membrane protein,Unspecified,Unspecified,872.2822689661989
MED134_00180,bacterial-like globin,Unspecified,Unspecified,868.39347887095
MED134_12906,short chain dehydrogenase,"['00061 Fatty acid biosynthesis [PATH:dok00061]', '00780 Biotin metabolism [PATH:dok00780]']","['09103 Lipid metabolism', '09108 Metabolism of cofactors and vitamins']",866.1030657606809
MED134_07936,thioredoxin,Unspecified,Unspecified,865.9432924978846
MED134_06844,glutathione-regulated potassium-efflux system protein,Unspecified,Unspecified,863.5799516052821
MED134_11486,hypothetical protein,Unspecified,Unspecified,858.9668088902953
MED134_00595,acyltransferase family protein,Unspecified,Unspecified,853.6138941689809
MED134_03609,hypothetical protein,Unspecified,Unspecified,850.4694248327064
MED134_09521,hypothetical protein,Unspecified,Unspecified,849.230474491634
MED134_06699,hypothetical protein,Unspecified,Unspecified,848.4257538835933
MED134_04619,hypothetical protein,Unspecified,Unspecified,844.7931029936008
MED134_12121,glycosyl transferase family 2,Unspecified,Unspecified,844.4577070164196
MED134_08566,ATP-dependent DNA ligase,Unspecified,Unspecified,841.5659305373829
MED134_06159,aminotransferase class-V,Unspecified,Unspecified,837.4675798660504
MED134_14051,hypothetical protein,Unspecified,Unspecified,830.2377305358198
MED134_10401,TonB dependent/ligand-gated channel,Unspecified,Unspecified,826.8779344476065
MED134_08666,"pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component",['00480 Glutathione metabolism [PATH:dok00480]'],['09106 Metabolism of other amino acids'],825.2604841383027
MED134_01500,Mn2+ and Fe2+ transporter of the NRAMP family,Unspecified,Unspecified,825.2388582741067
MED134_09751,DNA-3-methyladenine glycosidase I,['03410 Base excision repair [PATH:dok03410]'],['09124 Replication and repair'],825.1284013394111
MED134_01260,SpoU rRNA methylase family protein,Unspecified,Unspecified,822.7787403173113
MED134_13936,glutamate synthase (ferredoxin),"['00910 Nitrogen metabolism [PATH:dok00910]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]']","['09102 Energy metabolism', '09105 Amino acid metabolism']",813.4811769587625
MED134_02915,hypothetical protein,Unspecified,Unspecified,804.7852081973635
MED134_07991,two-component system response regulator,Unspecified,Unspecified,803.0311000726131
MED134_13651,glycosyl transferase exostosin family,Unspecified,Unspecified,794.4903463062689
MED134_02960,hypothetical protein,['00552 Teichoic acid biosynthesis [PATH:dok00552]'],['09107 Glycan biosynthesis and metabolism'],794.2549427795786
MED134_12386,hypothetical protein,Unspecified,Unspecified,793.4919908542369
MED134_06184,hypothetical protein,Unspecified,Unspecified,782.1476949897872
MED134_10515,BlaR1 peptidase M56,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],767.1190602113804
MED134_00615,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00640 Propanoate metabolism [PATH:dok00640]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]']","['09101 Carbohydrate metabolism', '09101 Carbohydrate metabolism', '09105 Amino acid metabolism']",761.0106624390155
MED134_02040,hypothetical protein,Unspecified,Unspecified,759.3222674472006
MED134_10530,glycosyl transferase family 2,Unspecified,Unspecified,757.0405682925273
MED134_13836,acetyltransferase,Unspecified,Unspecified,746.5770406182398
MED134_10276,alanine dehydrogenase,"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]', '00430 Taurine and hypotaurine metabolism [PATH:dok00430]']","['09105 Amino acid metabolism', '09106 Metabolism of other amino acids']",743.9522230479473
MED134_13321,MoxR-like ATPase,Unspecified,Unspecified,742.74582742791
MED134_08766,hypothetical protein,Unspecified,Unspecified,741.1969833090324
MED134_05624,hypothetical protein,Unspecified,Unspecified,738.9501048648872
MED134_01115,heavy metal transporter,Unspecified,Unspecified,737.6400109454486
MED134_03544,hypothetical protein,Unspecified,Unspecified,733.4573002810332
MED134_05644,hypothetical protein,Unspecified,Unspecified,728.5453158096154
MED134_03889,hypothetical protein,Unspecified,Unspecified,726.7357752920947
MED134_05799,transcriptional regulator,Unspecified,Unspecified,722.0039379881464
MED134_13831,polysaccharide biosynthesis protein,Unspecified,Unspecified,720.3054874644017
MED134_05649,hypothetical protein,Unspecified,Unspecified,718.0530798854004
MED134_17364,putative membrane protein,Unspecified,Unspecified,712.7018393816509
MED134_10520,hypothetical protein,Unspecified,Unspecified,710.3193895847446
MED134_06109,SpoU rRNA methylase family protein,Unspecified,Unspecified,710.0739303056348
MED134_10560,hypothetical protein,Unspecified,Unspecified,708.7220656799425
MED134_13851,WxcM domain-containing protein,Unspecified,Unspecified,708.6882934821049
MED134_10910,hypothetical protein,Unspecified,Unspecified,708.1032157291136
MED134_06734,glycosyl transferase group 1,Unspecified,Unspecified,699.7044644195804
MED134_03904,hypothetical protein,Unspecified,Unspecified,697.3794888289549
MED134_16265,rod shape-determining protein MreD,Unspecified,Unspecified,696.1513026441783
MED134_02005,hypothetical protein,Unspecified,Unspecified,692.2263831911126
MED134_10171,geranylgeranylglyceryl phosphate synthase,Unspecified,Unspecified,691.327652144098
MED134_04089,"ABC transporter, ATP-binding protein",Unspecified,Unspecified,691.1321693481792
MED134_13326,hypothetical protein,Unspecified,Unspecified,678.9270801328589
MED134_03249,hypothetical protein,Unspecified,Unspecified,675.8452981503511
MED134_08616,hypothetical protein,Unspecified,Unspecified,664.0067354589615
MED134_13336,hypothetical protein,Unspecified,Unspecified,661.0488297742043
MED134_06399,hypothetical protein,Unspecified,Unspecified,656.6249306649452
MED134_11701,phenylacetic acid degradation protein PaaD,['00360 Phenylalanine metabolism [PATH:dok00360]'],['09105 Amino acid metabolism'],647.6026271293697
MED134_13466,hypothetical protein,Unspecified,Unspecified,643.4020024770964
MED134_03454,thioredoxin family protein,Unspecified,Unspecified,637.0465623014492
MED134_11771,hypothetical protein,Unspecified,Unspecified,630.6505924888028
MED134_11085,cytochrome c peroxidase,Unspecified,Unspecified,627.5541325448917
MED134_11491,hypothetical protein,Unspecified,Unspecified,625.126024563324
MED134_10955,methylated-DNA-[protein]-cysteine S-methyltransferase,Unspecified,Unspecified,624.6530951808415
MED134_02305,phospholipase,Unspecified,Unspecified,624.0459242540257
MED134_09801,peptidoglycan-associated lipoprotein,Unspecified,Unspecified,622.1038206726803
MED134_08331,hypothetical protein,Unspecified,Unspecified,621.1341109026761
MED134_14652,hypothetical protein,Unspecified,Unspecified,620.0912463908139
MED134_07771,OmpA family protein,Unspecified,Unspecified,619.4126598430684
MED134_09276,hypothetical protein,Unspecified,Unspecified,613.8060065902705
MED134_00335,hypothetical protein,Unspecified,Unspecified,604.7858166076714
MED134_03085,hypothetical protein,Unspecified,Unspecified,602.1599567129805
MED134_00720,nitroreductase family protein,Unspecified,Unspecified,598.4931446765036
MED134_02890,hypothetical protein,Unspecified,Unspecified,590.9570473841063
MED134_07259,hypothetical protein,Unspecified,Unspecified,590.9443612131853
MED134_00460,hypothetical protein,Unspecified,Unspecified,588.001140727527
MED134_14031,glycosyl hydrolase family 16,Unspecified,Unspecified,582.4675390548614
MED134_00740,hypothetical protein,Unspecified,Unspecified,581.4902784866653
MED134_13001,hypothetical protein,Unspecified,Unspecified,574.5429602959628
MED134_11726,hypothetical protein,Unspecified,Unspecified,563.4026412141199
MED134_02220,hypothetical protein,Unspecified,Unspecified,560.8589410147604
MED134_11746,branched-chain amino acid aminotransferase,"['00270 Cysteine and methionine metabolism [PATH:dok00270]', '00280 Valine, leucine and isoleucine degradation [PATH:dok00280]', '00290 Valine, leucine and isoleucine biosynthesis [PATH:dok00290]', '00770 Pantothenate and CoA biosynthesis [PATH:dok00770]']","['09105 Amino acid metabolism', '09105 Amino acid metabolism', '09105 Amino acid metabolism', '09108 Metabolism of cofactors and vitamins']",556.0648261880256
MED134_13316,hypothetical protein,Unspecified,Unspecified,553.164084519231
MED134_01565,"regulatory protein, TetR family",Unspecified,Unspecified,549.9107792001569
MED134_13921,low molecular weight phosphotyrosine protein phosphatase,['02020 Two-component system [PATH:dok02020]'],['09132 Signal transduction'],545.5794047173376
MED134_15345,hypothetical protein,Unspecified,Unspecified,542.4241890469891
MED134_11090,hypothetical protein,Unspecified,Unspecified,539.3424628312125
MED134_10251,two-component system response regulator,Unspecified,Unspecified,538.8592732514985
MED134_14021,sugar (GPH):cation symporter,Unspecified,Unspecified,533.8846629228838
MED134_13266,"transcription regulator, MarR family",Unspecified,Unspecified,524.3423200849877
MED134_06209,hypothetical protein,Unspecified,Unspecified,521.5086652594649
MED134_17321,putative membrane protein,Unspecified,Unspecified,515.7655028957208
MED134_17250,hypothetical protein,Unspecified,Unspecified,515.2993535566961
MED134_03574,hypothetical protein,Unspecified,Unspecified,510.7346272470719
MED134_10505,penicillinase repressor,['01501 beta-Lactam resistance [PATH:dok01501]'],['09175 Drug resistance: antimicrobial'],510.0275272471324
MED134_03919,hypothetical protein,Unspecified,Unspecified,502.853154688016
MED134_16490,GIY-YIG catalytic domain protein,Unspecified,Unspecified,494.8487419682643
MED134_03594,hypothetical protein,Unspecified,Unspecified,491.9620812607792
MED134_10500,hypothetical protein,Unspecified,Unspecified,485.4259808055034
MED134_04124,hypothetical protein,Unspecified,Unspecified,484.9127158386923
MED134_08301,hypothetical protein,Unspecified,Unspecified,483.8091325355728
MED134_05034,hypothetical protein,Unspecified,Unspecified,468.315073093635
MED134_14406,hypothetical protein,Unspecified,Unspecified,467.3745199496233
MED134_07926,hypothetical protein,Unspecified,Unspecified,466.61488632920737
MED134_03914,"bacterial regulatory protein, AsnC family",Unspecified,Unspecified,465.84278625139416
MED134_13926,ammonium transporter 1,Unspecified,Unspecified,465.4665072284647
MED134_10575,glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein,Unspecified,Unspecified,465.00199897356936
MED134_04024,hypothetical protein,Unspecified,Unspecified,464.9703003284589
MED134_10126,calcineurin-like phosphoesterase,Unspecified,Unspecified,464.18353309374254
MED134_10141,hypothetical protein,Unspecified,Unspecified,459.60858509515117
MED134_03584,formyltetrahydrofolate deformylase,"['00630 Glyoxylate and dicarboxylate metabolism [PATH:dok00630]', '00670 One carbon pool by folate [PATH:dok00670]']","['09101 Carbohydrate metabolism', '09108 Metabolism of cofactors and vitamins']",459.13097154069186
MED134_04929,endoribonuclease L-PSP,Unspecified,Unspecified,447.80814642777466
MED134_10011,hypothetical protein,Unspecified,Unspecified,447.08916382332694
MED134_00695,hypothetical protein,Unspecified,Unspecified,446.9099248966965
MED134_05194,hypothetical protein,Unspecified,Unspecified,436.16592219018
MED134_06439,hypothetical protein,Unspecified,Unspecified,429.3620553305427
MED134_06179,hypothetical protein,Unspecified,Unspecified,427.67167899362244
MED134_13331,hypothetical protein,Unspecified,Unspecified,424.3794923241957
MED134_05584,CAAX amino terminal protease family,Unspecified,Unspecified,421.7625546354617
MED134_07976,thiopurine S-methyltransferase (TPMT),Unspecified,Unspecified,410.01716707455205
MED134_04979,hypothetical protein,Unspecified,Unspecified,408.2603834650921
MED134_07766,hypothetical protein,Unspecified,Unspecified,405.1178921441888
MED134_00420,hypothetical protein,Unspecified,Unspecified,404.486017609801
MED134_11821,beta-lactamase family protein,Unspecified,Unspecified,398.6147105561247
MED134_06694,universal stress protein UspA,Unspecified,Unspecified,389.67475048852936
MED134_09266,hypothetical protein,Unspecified,Unspecified,387.4127734850857
MED134_10590,hypothetical protein,Unspecified,Unspecified,374.7584901015748
MED134_12776,hypothetical protein,Unspecified,Unspecified,368.6922718879272
MED134_07906,hypothetical protein,Unspecified,Unspecified,365.84790263501054
MED134_06519,"transcriptional regulator, CAP family","['02020 Two-component system [PATH:dok02020]', '02024 Quorum sensing [PATH:dok02024]']","['09132 Signal transduction', '09145 Cellular community - prokaryotes']",364.751709322113
MED134_05464,hypothetical protein,Unspecified,Unspecified,359.67393695918884
MED134_01530,phosphodiesterase/alkaline phosphatase D,"['00790 Folate biosynthesis [PATH:dok00790]', '02020 Two-component system [PATH:dok02020]']","['09108 Metabolism of cofactors and vitamins', '09132 Signal transduction']",350.7387037319536
MED134_13931,hypothetical protein,Unspecified,Unspecified,347.57211097757585
MED134_07114,"15,15'-beta-carotene dioxygenase",Unspecified,Unspecified,332.55688331920425
MED134_04464,DJ-1/PfpI family protein,Unspecified,Unspecified,321.02124879583636
MED134_00735,hypothetical protein,Unspecified,Unspecified,318.3058862182135
MED134_02010,hypothetical protein,Unspecified,Unspecified,315.472199230006
MED134_11220,hypothetical protein,Unspecified,Unspecified,307.47886669528606
MED134_11225,radical SAM superfamily protein,Unspecified,Unspecified,305.59625060162443
MED134_08191,hypothetical protein,Unspecified,Unspecified,301.82776170689385
MED134_16227,hypothetical protein,Unspecified,Unspecified,301.8072328257206
MED134_04084,hypothetical protein,Unspecified,Unspecified,297.1921044666956
MED134_04999,putative cell adhesion protein,Unspecified,Unspecified,295.9005882242319
MED134_13941,"glutamate synthase, NADH/NADPH, small subunit","['00910 Nitrogen metabolism [PATH:dok00910]', '00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]']","['09102 Energy metabolism', '09105 Amino acid metabolism']",294.90820006365084
MED134_15334,hypothetical protein,Unspecified,Unspecified,288.6780405281868
MED134_01550,asparagine synthase (glutamine-hydrolyzing),"['00250 Alanine, aspartate and glutamate metabolism [PATH:dok00250]']",['09105 Amino acid metabolism'],287.19548173223416
MED134_02920,hypothetical protein,Unspecified,Unspecified,262.14766207587786
MED134_01470,hypothetical protein,Unspecified,Unspecified,253.97706881710047
MED134_11551,hypothetical protein,Unspecified,Unspecified,252.96563090302578
MED134_00340,hypothetical protein,Unspecified,Unspecified,247.0963246545195
MED134_09791,osmotically inducible protein C,Unspecified,Unspecified,246.01388645694215
MED134_12636,hypothetical protein,Unspecified,Unspecified,242.1386573209851
MED134_00685,hypothetical protein,Unspecified,Unspecified,237.28405305862367
MED134_14647,short chain dehydrogenase,Unspecified,Unspecified,230.36545995196815
MED134_07971,GTP cyclohydrolase II,"['00740 Riboflavin metabolism [PATH:dok00740]', '00790 Folate biosynthesis [PATH:dok00790]', '02024 Quorum sensing [PATH:dok02024]']","['09108 Metabolism of cofactors and vitamins', '09108 Metabolism of cofactors and vitamins', '09145 Cellular community - prokaryotes']",223.8018465375851
MED134_07671,hypothetical protein,Unspecified,Unspecified,220.39403499970166
MED134_09166,hypothetical protein,Unspecified,Unspecified,217.09749119487608
MED134_04679,NAD dependent epimerase/dehydratase family protein,Unspecified,Unspecified,216.03449125180563
MED134_06744,polysaccharide transporter,Unspecified,Unspecified,213.80933899340258
MED134_00680,hypothetical protein,Unspecified,Unspecified,202.03346060111613
MED134_01560,hypothetical protein,Unspecified,Unspecified,178.81207813131437
MED134_12606,hypothetical protein,Unspecified,Unspecified,156.73714131411583
MED134_06749,hypothetical protein,Unspecified,Unspecified,154.21001624546716
MED134_03669,hypothetical protein,Unspecified,Unspecified,136.5632343850898
MED134_12781,heavy metal transport/detoxification protein,Unspecified,Unspecified,132.91480022869382
MED134_05409,hypothetical protein,Unspecified,Unspecified,126.96836515471229
MED134_07941,hypothetical protein,Unspecified,Unspecified,124.5429969842181
MED134_07956,single-stranded DNA-binding protein,"['03030 DNA replication [PATH:dok03030]', '03430 Mismatch repair [PATH:dok03430]', '03440 Homologous recombination [PATH:dok03440]']","['09124 Replication and repair', '09124 Replication and repair', '09124 Replication and repair']",124.4663069059268
MED134_12841,hypothetical protein,Unspecified,Unspecified,123.20317185595783
MED134_04424,hypothetical protein,Unspecified,Unspecified,120.03964390804725
MED134_11806,hypothetical protein,Unspecified,Unspecified,109.60974858232886
MED134_10730,hypothetical protein,Unspecified,Unspecified,93.82734222044124
MED134_14642,hypothetical protein,Unspecified,Unspecified,77.63010568215384
MED134_04694,hypothetical protein,Unspecified,Unspecified,64.37187798831698
MED134_14577,transcription elongation factor GreA/GreB family protein,Unspecified,Unspecified,57.74090185331737
MED134_12156,hypothetical protein,Unspecified,Unspecified,54.89432701501508
MED134_15127,hypothetical protein,Unspecified,Unspecified,41.07676428734369
MED134_17434,putative membrane protein,Unspecified,Unspecified,28.8032848557002
